id_encode,ds,power
281,20230417,1051.5509751425107
281,20230418,1051.5509751425107
281,20230419,1051.5509751425107
281,20230420,1051.5509751425107
281,20230421,1051.5509751425107
282,20230415,1323.6855567575108
282,20230416,1323.6855567575108
282,20230417,1323.6855567575108
282,20230418,1323.6855567575108
282,20230419,1323.6855567575108
282,20230420,1323.6855567575108
282,20230421,1323.6855567575108
283,20230415,402.1387324881626
283,20230416,402.1387324881626
283,20230417,402.1387324881626
283,20230418,402.1387324881626
283,20230419,402.1387324881626
283,20230420,402.1387324881626
283,20230421,402.1387324881626
284,20230415,390.75430889256063
284,20230416,390.75430889256063
284,20230417,390.75430889256063
284,20230418,390.75430889256063
284,20230419,390.75430889256063
284,20230420,390.75430889256063
284,20230421,390.75430889256063
285,20230415,275.8994092340815
285,20230416,275.8994092340815
285,20230417,275.8994092340815
285,20230418,275.8994092340815
285,20230419,275.8994092340815
285,20230420,275.8994092340815
285,20230421,275.8994092340815
286,20230415,1056.1483907906752
286,20230416,1056.1483907906752
286,20230417,1056.1483907906752
286,20230418,1056.1483907906752
286,20230419,1056.1483907906752
286,20230420,1056.1483907906752
286,20230421,1056.1483907906752
287,20230415,574.0100505209977
287,20230416,574.0100505209977
287,20230417,574.0100505209977
287,20230418,574.0100505209977
287,20230419,574.0100505209977
287,20230420,574.0100505209977
287,20230421,574.0100505209977
288,20230415,911.0586466603734
288,20230416,911.0586466603734
288,20230417,911.0586466603734
288,20230418,911.0586466603734
288,20230419,839.0385165325818
288,20230420,839.0385165325818
288,20230421,839.0385165325818
289,20230415,1185.699060659294
289,20230416,1185.699060659294
289,20230417,1185.699060659294
289,20230418,1185.699060659294
289,20230419,1185.699060659294
289,20230420,1185.699060659294
289,20230421,1185.699060659294
290,20230415,478.35855627822156
290,20230416,478.35855627822156
290,20230417,478.35855627822156
290,20230418,478.35855627822156
290,20230419,478.35855627822156
290,20230420,478.35855627822156
290,20230421,478.35855627822156
291,20230415,1921.824088445586
291,20230416,1921.824088445586
291,20230417,2001.0560237570708
291,20230418,2001.0560237570708
291,20230419,2001.0560237570708
291,20230420,2001.0560237570708
291,20230421,2001.0560237570708
292,20230415,1142.6937315061587
292,20230416,1142.6937315061587
292,20230417,1142.6937315061587
292,20230418,1142.6937315061587
292,20230419,1142.6937315061587
292,20230420,1142.6937315061587
292,20230421,1142.6937315061587
293,20230415,611.3209884047834
293,20230416,611.3209884047834
293,20230417,611.3209884047834
293,20230418,611.3209884047834
293,20230419,611.3209884047834
293,20230420,611.3209884047834
293,20230421,611.3209884047834
294,20230415,317.9785425552632
294,20230416,317.9785425552632
294,20230417,317.9785425552632
294,20230418,317.9785425552632
294,20230419,317.9785425552632
294,20230420,317.9785425552632
294,20230421,317.9785425552632
295,20230415,260.18980378389085
295,20230416,260.18980378389085
295,20230417,260.18980378389085
295,20230418,260.18980378389085
295,20230419,260.18980378389085
295,20230420,260.18980378389085
295,20230421,260.18980378389085
296,20230415,703.3248954998465
296,20230416,703.3248954998465
296,20230417,703.3248954998465
296,20230418,703.3248954998465
296,20230419,703.3248954998465
296,20230420,703.3248954998465
296,20230421,703.3248954998465
297,20230415,550.5204781012935
297,20230416,550.5204781012935
297,20230417,550.5204781012935
297,20230418,550.5204781012935
297,20230419,550.5204781012935
297,20230420,550.5204781012935
297,20230421,550.5204781012935
298,20230415,1041.800066352188
298,20230416,1041.800066352188
298,20230417,1041.800066352188
298,20230418,1041.800066352188
298,20230419,1041.800066352188
298,20230420,1041.800066352188
298,20230421,1041.800066352188
299,20230415,2606.5786682156904
299,20230416,2606.5786682156904
299,20230417,2606.5786682156904
299,20230418,2606.5786682156904
299,20230419,2606.5786682156904
299,20230420,2606.5786682156904
299,20230421,2606.5786682156904
300,20230415,284.086822875162
300,20230416,284.086822875162
300,20230417,284.086822875162
300,20230418,284.086822875162
300,20230419,284.086822875162
300,20230420,284.086822875162
300,20230421,284.086822875162
301,20230415,1440.3457561665455
301,20230416,1440.3457561665455
301,20230417,1440.3457561665455
301,20230418,1440.3457561665455
301,20230419,1440.3457561665455
301,20230420,1440.3457561665455
301,20230421,1440.3457561665455
302,20230415,1150.8537722515316
302,20230416,1150.8537722515316
302,20230417,1150.8537722515316
302,20230418,1150.8537722515316
302,20230419,1150.8537722515316
302,20230420,1150.8537722515316
302,20230421,1150.8537722515316
303,20230415,503.79083107283145
303,20230416,503.79083107283145
303,20230417,503.79083107283145
303,20230418,503.79083107283145
303,20230419,503.79083107283145
303,20230420,503.79083107283145
303,20230421,503.79083107283145
304,20230415,331.82894018873003
304,20230416,331.82894018873003
304,20230417,331.82894018873003
304,20230418,331.82894018873003
304,20230419,331.82894018873003
304,20230420,331.82894018873003
304,20230421,331.82894018873003
305,20230415,1091.6201113572795
305,20230416,1091.6201113572795
305,20230417,1091.6201113572795
305,20230418,1091.6201113572795
305,20230419,1091.6201113572795
305,20230420,1091.6201113572795
305,20230421,1091.6201113572795
306,20230415,810.3832688590938
306,20230416,810.3832688590938
306,20230417,810.3832688590938
306,20230418,812.7407158740597
306,20230419,812.7407158740597
306,20230420,812.7407158740597
306,20230421,812.7407158740597
307,20230415,512.6029937143527
307,20230416,512.6029937143527
307,20230417,512.6029937143527
307,20230418,512.6029937143527
307,20230419,512.6029937143527
307,20230420,512.6029937143527
307,20230421,512.6029937143527
308,20230415,1792.5670759397117
308,20230416,1792.5670759397117
308,20230417,1164.345813729876
308,20230418,1164.345813729876
308,20230419,1164.345813729876
308,20230420,1164.345813729876
308,20230421,1164.345813729876
309,20230415,888.8020091497513
309,20230416,888.8020091497513
309,20230417,888.8020091497513
309,20230418,888.8020091497513
309,20230419,888.8020091497513
309,20230420,888.8020091497513
309,20230421,888.8020091497513
310,20230415,547.9485131045451
310,20230416,547.9485131045451
310,20230417,547.9485131045451
310,20230418,547.9485131045451
310,20230419,547.9485131045451
310,20230420,547.9485131045451
310,20230421,547.9485131045451
311,20230415,1154.1963426344525
311,20230416,1154.1963426344525
311,20230417,1154.1963426344525
311,20230418,1154.1963426344525
311,20230419,1154.1963426344525
311,20230420,1154.1963426344525
311,20230421,1782.4176048442882
312,20230415,897.7750454400167
312,20230416,897.7750454400167
312,20230417,897.7750454400167
312,20230418,897.7750454400167
312,20230419,897.7750454400167
312,20230420,897.7750454400167
312,20230421,897.7750454400167
313,20230415,1002.9981820026018
313,20230416,1002.9981820026018
313,20230417,1002.9981820026018
313,20230418,1002.9981820026018
313,20230419,1002.9981820026018
313,20230420,1002.9981820026018
313,20230421,1002.9981820026018
314,20230415,255.2781587019574
314,20230416,255.2781587019574
314,20230417,255.2781587019574
314,20230418,255.2781587019574
314,20230419,255.2781587019574
314,20230420,255.2781587019574
314,20230421,255.2781587019574
315,20230415,260.18980378389085
315,20230416,260.18980378389085
315,20230417,260.18980378389085
315,20230418,260.18980378389085
315,20230419,260.18980378389085
315,20230420,260.18980378389085
315,20230421,260.18980378389085
316,20230415,1331.392846974615
316,20230416,1331.392846974615
316,20230417,1331.392846974615
316,20230418,1331.392846974615
316,20230419,1331.392846974615
316,20230420,1331.392846974615
316,20230421,1331.392846974615
317,20230415,2164.4351031186166
317,20230416,2164.4351031186166
317,20230417,2164.4351031186166
317,20230418,2164.4351031186166
317,20230419,2164.4351031186166
317,20230420,2164.4351031186166
317,20230421,2164.4351031186166
318,20230415,1016.0303585460202
318,20230416,1016.0303585460202
318,20230417,1016.0303585460202
318,20230418,1016.0303585460202
318,20230419,1016.0303585460202
318,20230420,1016.0303585460202
318,20230421,1016.0303585460202
319,20230415,793.5133196995655
319,20230416,793.5133196995655
319,20230417,793.5133196995655
319,20230418,793.5133196995655
319,20230419,793.5133196995655
319,20230420,793.5133196995655
319,20230421,793.5133196995655
320,20230415,1457.2971439422122
320,20230416,1457.2971439422122
320,20230417,1457.2971439422122
320,20230418,1457.2971439422122
320,20230419,1457.2971439422122
320,20230420,1457.2971439422122
320,20230421,1457.2971439422122
321,20230415,256.3244928232848
321,20230416,256.3244928232848
321,20230417,256.3244928232848
321,20230418,256.3244928232848
321,20230419,256.3244928232848
321,20230420,256.3244928232848
321,20230421,256.3244928232848
322,20230415,1511.4771666411907
322,20230416,1511.4771666411907
322,20230417,1511.4771666411907
322,20230418,1511.4771666411907
322,20230419,1511.4771666411907
322,20230420,1511.4771666411907
322,20230421,1511.4771666411907
323,20230415,936.0738499554984
323,20230416,936.0738499554984
323,20230417,936.0738499554984
323,20230418,936.0738499554984
323,20230419,936.0738499554984
323,20230420,936.0738499554984
323,20230421,936.0738499554984
324,20230415,279.58033608808137
324,20230416,279.58033608808137
324,20230417,279.58033608808137
324,20230418,279.58033608808137
324,20230419,279.58033608808137
324,20230420,279.58033608808137
324,20230421,279.58033608808137
325,20230415,1637.8506638069737
325,20230416,1637.8506638069737
325,20230417,1637.8506638069737
325,20230418,1637.8506638069737
325,20230419,1637.8506638069737
325,20230420,1637.8506638069737
325,20230421,1637.8506638069737
326,20230415,1358.9231414304932
326,20230416,1358.9231414304932
326,20230417,1358.9231414304932
326,20230418,1358.9231414304932
326,20230419,1358.9231414304932
326,20230420,1358.9231414304932
326,20230421,1358.9231414304932
327,20230415,444.80646832229326
327,20230416,444.80646832229326
327,20230417,444.80646832229326
327,20230418,444.80646832229326
327,20230419,444.80646832229326
327,20230420,444.80646832229326
327,20230421,444.80646832229326
328,20230415,1459.0664024392008
328,20230416,1459.0664024392008
328,20230417,1459.0664024392008
328,20230418,1459.0664024392008
328,20230419,1459.0664024392008
328,20230420,1459.0664024392008
328,20230421,1459.0664024392008
329,20230415,511.9578662460178
329,20230416,511.9578662460178
329,20230417,511.9578662460178
329,20230418,511.9578662460178
329,20230419,511.9578662460178
329,20230420,511.9578662460178
329,20230421,511.9578662460178
330,20230415,1311.6346999627642
330,20230416,1311.6346999627642
330,20230417,1311.6346999627642
330,20230418,1311.6346999627642
330,20230419,1311.6346999627642
330,20230420,1311.6346999627642
330,20230421,1311.6346999627642
331,20230415,2699.501062701102
331,20230416,2699.501062701102
331,20230417,2699.501062701102
331,20230418,2699.501062701102
331,20230419,2699.501062701102
331,20230420,2699.501062701102
331,20230421,2699.501062701102
332,20230415,710.9214146869496
332,20230416,710.9214146869496
332,20230417,710.9214146869496
332,20230418,710.9214146869496
332,20230419,710.9214146869496
332,20230420,710.9214146869496
332,20230421,710.9214146869496
333,20230415,340.140909248196
333,20230416,340.140909248196
333,20230417,340.140909248196
333,20230418,340.140909248196
333,20230419,340.140909248196
333,20230420,340.140909248196
333,20230421,340.140909248196
334,20230415,586.4121006303835
334,20230416,586.4121006303835
334,20230417,586.4121006303835
334,20230418,586.4121006303835
334,20230419,586.4121006303835
334,20230420,586.4121006303835
334,20230421,586.4121006303835
335,20230415,1528.307523432211
335,20230416,1528.307523432211
335,20230417,1528.307523432211
335,20230418,1528.307523432211
335,20230419,1528.307523432211
335,20230420,1528.307523432211
335,20230421,1528.307523432211
336,20230415,398.94120616652583
336,20230416,398.94120616652583
336,20230417,398.94120616652583
336,20230418,398.94120616652583
336,20230419,398.94120616652583
336,20230420,398.94120616652583
336,20230421,398.94120616652583
337,20230415,1375.0081557908024
337,20230416,1375.0081557908024
337,20230417,1375.0081557908024
337,20230418,1375.0081557908024
337,20230419,1375.0081557908024
337,20230420,1375.0081557908024
337,20230421,1375.0081557908024
338,20230415,219.32899461767036
338,20230416,219.32899461767036
338,20230417,219.32899461767036
338,20230418,219.32899461767036
338,20230419,219.32899461767036
338,20230420,219.32899461767036
338,20230421,219.32899461767036
339,20230415,2691.769856652871
339,20230416,2691.769856652871
339,20230417,2691.769856652871
339,20230418,2691.769856652871
339,20230419,2691.769856652871
339,20230420,2691.769856652871
339,20230421,2691.769856652871
340,20230415,914.7556206210077
340,20230416,914.7556206210077
340,20230417,914.7556206210077
340,20230418,914.7556206210077
340,20230419,914.7556206210077
340,20230420,914.7556206210077
340,20230421,914.7556206210077
341,20230415,1321.642226647398
341,20230416,1321.642226647398
341,20230417,1321.642226647398
341,20230418,1321.642226647398
341,20230419,1321.642226647398
341,20230420,1321.642226647398
341,20230421,1321.642226647398
342,20230415,1265.5588154710088
342,20230416,1265.5588154710088
342,20230417,1265.5588154710088
342,20230418,1265.5588154710088
342,20230419,1265.5588154710088
342,20230420,1265.5588154710088
342,20230421,1265.5588154710088
343,20230415,266.5052106782183
343,20230416,266.5052106782183
343,20230417,266.5052106782183
343,20230418,266.5052106782183
343,20230419,266.5052106782183
343,20230420,266.5052106782183
343,20230421,266.5052106782183
344,20230415,1108.460236004124
344,20230416,1108.460236004124
344,20230417,1108.460236004124
344,20230418,1108.460236004124
344,20230419,1108.460236004124
344,20230420,1108.460236004124
344,20230421,1108.460236004124
345,20230415,1186.1371265061948
345,20230416,1186.1371265061948
345,20230417,1186.1371265061948
345,20230418,1099.9235264420272
345,20230419,1099.9235264420272
345,20230420,1099.9235264420272
345,20230421,1099.9235264420272
346,20230415,266.5052106782183
346,20230416,266.5052106782183
346,20230417,266.5052106782183
346,20230418,266.5052106782183
346,20230419,266.5052106782183
346,20230420,266.5052106782183
346,20230421,266.5052106782183
347,20230415,842.4059127990647
347,20230416,842.4059127990647
347,20230417,842.4059127990647
347,20230418,842.4059127990647
347,20230419,842.4059127990647
347,20230420,842.4059127990647
347,20230421,842.4059127990647
348,20230415,931.9948454738554
348,20230416,931.9948454738554
348,20230417,931.9948454738554
348,20230418,931.9948454738554
348,20230419,931.9948454738554
348,20230420,931.9948454738554
348,20230421,931.9948454738554
349,20230415,648.7338063499424
349,20230416,648.7338063499424
349,20230417,648.7338063499424
349,20230418,648.7338063499424
349,20230419,648.7338063499424
349,20230420,648.7338063499424
349,20230421,648.7338063499424
350,20230415,656.2250408002751
350,20230416,656.2250408002751
350,20230417,656.2250408002751
350,20230418,656.2250408002751
350,20230419,656.2250408002751
350,20230420,656.2250408002751
350,20230421,656.2250408002751
351,20230415,2390.6114377193417
351,20230416,2390.6114377193417
351,20230417,2390.6114377193417
351,20230418,2390.6114377193417
351,20230419,2390.6114377193417
351,20230420,2390.6114377193417
351,20230421,2390.6114377193417
352,20230415,655.2008326428288
352,20230416,655.2008326428288
352,20230417,655.2008326428288
352,20230418,655.2008326428288
352,20230419,655.2008326428288
352,20230420,655.2008326428288
352,20230421,655.2008326428288
353,20230415,1620.3261274240358
353,20230416,1620.3261274240358
353,20230417,1620.3261274240358
353,20230418,1620.3261274240358
353,20230419,1620.3261274240358
353,20230420,1620.3261274240358
353,20230421,1620.3261274240358
354,20230415,1329.5219379773762
354,20230416,1329.5219379773762
354,20230417,1329.5219379773762
354,20230418,1329.5219379773762
354,20230419,1329.5219379773762
354,20230420,1329.5219379773762
354,20230421,1329.5219379773762
355,20230415,324.2387115280596
355,20230416,324.2387115280596
355,20230417,324.2387115280596
355,20230418,324.2387115280596
355,20230419,324.2387115280596
355,20230420,324.2387115280596
355,20230421,324.2387115280596
356,20230415,2329.6182132878193
356,20230416,2329.6182132878193
356,20230417,2329.6182132878193
356,20230418,2329.6182132878193
356,20230419,2329.6182132878193
356,20230420,2329.6182132878193
356,20230421,2329.6182132878193
357,20230415,928.78713477094
357,20230416,928.78713477094
357,20230417,928.78713477094
357,20230418,928.78713477094
357,20230419,928.78713477094
357,20230420,928.78713477094
357,20230421,928.78713477094
358,20230415,267.55154479954575
358,20230416,267.55154479954575
358,20230417,267.55154479954575
358,20230418,267.55154479954575
358,20230419,267.55154479954575
358,20230420,267.55154479954575
358,20230421,267.55154479954575
359,20230415,2315.005021737982
359,20230416,2315.005021737982
359,20230417,2315.005021737982
359,20230418,2315.005021737982
359,20230419,2315.005021737982
359,20230420,2315.005021737982
359,20230421,2315.005021737982
360,20230415,261.2361379052183
360,20230416,261.2361379052183
360,20230417,261.2361379052183
360,20230418,261.2361379052183
360,20230419,261.2361379052183
360,20230420,261.2361379052183
360,20230421,261.2361379052183
361,20230415,2034.5512485442475
361,20230416,2034.5512485442475
361,20230417,2034.5512485442475
361,20230418,2034.5512485442475
361,20230419,2034.5512485442475
361,20230420,2034.5512485442475
361,20230421,2034.5512485442475
362,20230415,560.2020976756585
362,20230416,560.2020976756585
362,20230417,560.2020976756585
362,20230418,560.2020976756585
362,20230419,560.2020976756585
362,20230420,560.2020976756585
362,20230421,560.2020976756585
363,20230415,1157.4617207898095
363,20230416,1157.4617207898095
363,20230417,1157.4617207898095
363,20230418,1157.4617207898095
363,20230419,1157.4617207898095
363,20230420,1157.4617207898095
363,20230421,1157.4617207898095
364,20230415,531.7738375924113
364,20230416,531.7738375924113
364,20230417,531.7738375924113
364,20230418,531.7738375924113
364,20230419,531.7738375924113
364,20230420,531.7738375924113
364,20230421,531.7738375924113
365,20230415,286.5449847533964
365,20230416,286.5449847533964
365,20230417,286.5449847533964
365,20230418,286.5449847533964
365,20230419,292.25357684284904
365,20230420,292.25357684284904
365,20230421,292.25357684284904
366,20230415,1111.1236660779966
366,20230416,1111.1236660779966
366,20230417,1111.1236660779966
366,20230418,1111.1236660779966
366,20230419,1111.1236660779966
366,20230420,1111.1236660779966
366,20230421,1111.1236660779966
367,20230415,261.2361379052183
367,20230416,261.2361379052183
367,20230417,261.2361379052183
367,20230418,261.2361379052183
367,20230419,261.2361379052183
367,20230420,261.2361379052183
367,20230421,261.2361379052183
368,20230415,2190.3889036059977
368,20230416,2190.3889036059977
368,20230417,2190.3889036059977
368,20230418,2190.3889036059977
368,20230419,2190.3889036059977
368,20230420,2190.3889036059977
368,20230421,2190.3889036059977
369,20230415,1132.1385275116777
369,20230416,1132.1385275116777
369,20230417,1132.1385275116777
369,20230418,1132.1385275116777
369,20230419,1132.1385275116777
369,20230420,1132.1385275116777
369,20230421,1132.1385275116777
370,20230415,255.2781587019574
370,20230416,255.2781587019574
370,20230417,255.2781587019574
370,20230418,255.2781587019574
370,20230419,255.2781587019574
370,20230420,255.2781587019574
370,20230421,255.2781587019574
371,20230415,956.3757737146902
371,20230416,956.3757737146902
371,20230417,956.3757737146902
371,20230418,965.8649980183839
371,20230419,965.8649980183839
371,20230420,965.8649980183839
371,20230421,965.8649980183839
372,20230415,1217.8818328759824
372,20230416,1217.8818328759824
372,20230417,1217.8818328759824
372,20230418,1217.8818328759824
372,20230419,1217.8818328759824
372,20230420,1217.8818328759824
372,20230421,1217.8818328759824
373,20230415,1278.8427309626227
373,20230416,1278.8427309626227
373,20230417,1278.8427309626227
373,20230418,1278.8427309626227
373,20230419,1278.8427309626227
373,20230420,1278.8427309626227
373,20230421,1278.8427309626227
374,20230415,1928.3022643361405
374,20230416,1928.3022643361405
374,20230417,1928.3022643361405
374,20230418,1928.3022643361405
374,20230419,1928.3022643361405
374,20230420,1928.3022643361405
374,20230421,1928.3022643361405
375,20230415,1340.8307847191832
375,20230416,1340.8307847191832
375,20230417,1340.8307847191832
375,20230418,1340.8307847191832
375,20230419,1340.8307847191832
375,20230420,1340.8307847191832
375,20230421,1340.8307847191832
376,20230415,267.8274449252324
376,20230416,267.8274449252324
376,20230417,267.8274449252324
376,20230418,267.8274449252324
376,20230419,267.8274449252324
376,20230420,267.8274449252324
376,20230421,267.8274449252324
377,20230415,601.4437515689174
377,20230416,601.4437515689174
377,20230417,601.4437515689174
377,20230418,601.4437515689174
377,20230419,601.4437515689174
377,20230420,601.4437515689174
377,20230421,601.4437515689174
378,20230415,219.32899461767036
378,20230416,219.32899461767036
378,20230417,219.32899461767036
378,20230418,219.32899461767036
378,20230419,219.32899461767036
378,20230420,219.32899461767036
378,20230421,219.32899461767036
379,20230415,1069.517053369846
379,20230416,1069.517053369846
379,20230417,1069.517053369846
379,20230418,1069.517053369846
379,20230419,1069.517053369846
379,20230420,1069.517053369846
379,20230421,1069.517053369846
380,20230415,324.56212499968495
380,20230416,324.56212499968495
380,20230417,324.56212499968495
380,20230418,324.56212499968495
380,20230419,324.56212499968495
380,20230420,324.56212499968495
380,20230421,324.56212499968495
381,20230415,220.37532873899784
381,20230416,220.37532873899784
381,20230417,220.37532873899784
381,20230418,220.37532873899784
381,20230419,220.37532873899784
381,20230420,220.37532873899784
381,20230421,220.37532873899784
382,20230415,914.7556206210077
382,20230416,914.7556206210077
382,20230417,914.7556206210077
382,20230418,914.7556206210077
382,20230419,914.7556206210077
382,20230420,914.7556206210077
382,20230421,914.7556206210077
383,20230415,331.82894018873003
383,20230416,331.82894018873003
383,20230417,331.82894018873003
383,20230418,331.82894018873003
383,20230419,331.82894018873003
383,20230420,331.82894018873003
383,20230421,331.82894018873003
384,20230415,4420.870344839786
384,20230416,4420.870344839786
384,20230417,4420.870344839786
384,20230418,4420.870344839786
384,20230419,4420.870344839786
384,20230420,4420.870344839786
384,20230421,4420.870344839786
385,20230415,1654.3668220698908
385,20230416,1654.3668220698908
385,20230417,1654.3668220698908
385,20230418,1693.7064273640353
385,20230419,1693.7064273640353
385,20230420,1693.7064273640353
385,20230421,1693.7064273640353
386,20230415,823.3502048229763
386,20230416,823.3502048229763
386,20230417,823.3502048229763
386,20230418,823.3502048229763
386,20230419,762.7006632769373
386,20230420,762.7006632769373
386,20230421,762.7006632769373
387,20230415,1126.5771053106096
387,20230416,1126.5771053106096
387,20230417,1126.5771053106096
387,20230418,1126.5771053106096
387,20230419,1126.5771053106096
387,20230420,1126.5771053106096
387,20230421,1126.5771053106096
388,20230415,841.0930611947686
388,20230416,841.0930611947686
388,20230417,841.0930611947686
388,20230418,841.0930611947686
388,20230419,841.0930611947686
388,20230420,841.0930611947686
388,20230421,841.0930611947686
389,20230415,1226.686038135121
389,20230416,1226.686038135121
389,20230417,1226.686038135121
389,20230418,1226.686038135121
389,20230419,1226.686038135121
389,20230420,1226.686038135121
389,20230421,1226.686038135121
390,20230415,331.82894018873003
390,20230416,331.82894018873003
390,20230417,331.82894018873003
390,20230418,331.82894018873003
390,20230419,331.82894018873003
390,20230420,331.82894018873003
390,20230421,331.82894018873003
391,20230415,4030.753670044388
391,20230416,4030.753670044388
391,20230417,4030.753670044388
391,20230418,4030.753670044388
391,20230419,4030.753670044388
391,20230420,4030.753670044388
391,20230421,4030.753670044388
392,20230415,321.66674653131105
392,20230416,321.66674653131105
392,20230417,321.66674653131105
392,20230418,321.66674653131105
392,20230419,321.66674653131105
392,20230420,321.66674653131105
392,20230421,321.66674653131105
393,20230415,542.3682411206386
393,20230416,542.3682411206386
393,20230417,542.3682411206386
393,20230418,542.3682411206386
393,20230419,542.3682411206386
393,20230420,542.3682411206386
393,20230421,542.3682411206386
394,20230415,560.2020976756585
394,20230416,560.2020976756585
394,20230417,560.2020976756585
394,20230418,560.2020976756585
394,20230419,560.2020976756585
394,20230420,560.2020976756585
394,20230421,560.2020976756585
395,20230415,449.6551862015228
395,20230416,449.6551862015228
395,20230417,449.6551862015228
395,20230418,449.6551862015228
395,20230419,449.6551862015228
395,20230420,449.6551862015228
395,20230421,440.24288564762355
396,20230415,3152.602853095403
396,20230416,3152.602853095403
396,20230417,3152.602853095403
396,20230418,3152.602853095403
396,20230419,2912.2431462338486
396,20230420,2912.2431462338486
396,20230421,2912.2431462338486
397,20230415,1270.0469424662115
397,20230416,1270.0469424662115
397,20230417,1270.0469424662115
397,20230418,1270.0469424662115
397,20230419,1270.0469424662115
397,20230420,1270.0469424662115
397,20230421,1270.0469424662115
398,20230415,256.3244928232848
398,20230416,256.3244928232848
398,20230417,256.3244928232848
398,20230418,256.3244928232848
398,20230419,256.3244928232848
398,20230420,256.3244928232848
398,20230421,256.3244928232848
399,20230415,201.7699615812917
399,20230416,201.7699615812917
399,20230417,201.7699615812917
399,20230418,201.7699615812917
399,20230419,201.7699615812917
399,20230420,201.7699615812917
399,20230421,201.7699615812917
400,20230415,2632.513935963769
400,20230416,2632.513935963769
400,20230417,2632.513935963769
400,20230418,2632.513935963769
400,20230419,2632.513935963769
400,20230420,2632.513935963769
400,20230421,2632.513935963769
401,20230415,296.8542006665978
401,20230416,296.8542006665978
401,20230417,296.8542006665978
401,20230418,296.8542006665978
401,20230419,296.8542006665978
401,20230420,296.8542006665978
401,20230421,296.8542006665978
402,20230415,1216.628210173929
402,20230416,1216.628210173929
402,20230417,1216.628210173929
402,20230418,1216.628210173929
402,20230419,1216.628210173929
402,20230420,1216.628210173929
402,20230421,1216.628210173929
403,20230415,1439.320775423243
403,20230416,1439.320775423243
403,20230417,1439.320775423243
403,20230418,1439.320775423243
403,20230419,1439.320775423243
403,20230420,1439.320775423243
403,20230421,1439.320775423243
404,20230415,446.8700721156454
404,20230416,446.8700721156454
404,20230417,446.8700721156454
404,20230418,446.8700721156454
404,20230419,446.8700721156454
404,20230420,446.8700721156454
404,20230421,446.8700721156454
405,20230415,349.822528822561
405,20230416,349.822528822561
405,20230417,349.822528822561
405,20230418,349.822528822561
405,20230419,349.822528822561
405,20230420,349.822528822561
405,20230421,349.822528822561
406,20230415,1073.6139022696943
406,20230416,1073.6139022696943
406,20230417,1073.6139022696943
406,20230418,1073.6139022696943
406,20230419,1073.6139022696943
406,20230420,1073.6139022696943
406,20230421,1073.6139022696943
407,20230415,1250.0188287303642
407,20230416,1250.0188287303642
407,20230417,1250.0188287303642
407,20230418,1250.0188287303642
407,20230419,1250.0188287303642
407,20230420,1250.0188287303642
407,20230421,1250.0188287303642
408,20230415,387.76901605924235
408,20230416,387.76901605924235
408,20230417,387.76901605924235
408,20230418,387.76901605924235
408,20230419,387.76901605924235
408,20230420,387.76901605924235
408,20230421,387.76901605924235
409,20230415,1044.00117284915
409,20230416,1044.00117284915
409,20230417,1044.00117284915
409,20230418,1044.00117284915
409,20230419,1044.00117284915
409,20230420,1044.00117284915
409,20230421,1044.00117284915
410,20230415,820.4341641267781
410,20230416,820.4341641267781
410,20230417,820.4341641267781
410,20230418,820.4341641267781
410,20230419,820.4341641267781
410,20230420,820.4341641267781
410,20230421,820.4341641267781
411,20230415,1316.0598888530342
411,20230416,1316.0598888530342
411,20230417,1316.0598888530342
411,20230418,1316.0598888530342
411,20230419,1316.0598888530342
411,20230420,1316.0598888530342
411,20230421,1316.0598888530342
412,20230415,1238.151520655416
412,20230416,1238.151520655416
412,20230417,1238.151520655416
412,20230418,1238.151520655416
412,20230419,1238.151520655416
412,20230420,1238.151520655416
412,20230421,1238.151520655416
413,20230415,1233.9425624271917
413,20230416,1233.9425624271917
413,20230417,1233.9425624271917
413,20230418,1233.9425624271917
413,20230419,1233.9425624271917
413,20230420,1233.9425624271917
413,20230421,1233.9425624271917
414,20230415,242.9814335951369
414,20230416,242.9814335951369
414,20230417,242.9814335951369
414,20230418,242.9814335951369
414,20230419,242.9814335951369
414,20230420,242.9814335951369
414,20230421,242.9814335951369
415,20230415,1062.8081110680405
415,20230416,1062.8081110680405
415,20230417,1062.8081110680405
415,20230418,1062.8081110680405
415,20230419,1062.8081110680405
415,20230420,1062.8081110680405
415,20230421,1062.8081110680405
416,20230415,4353.351294662757
416,20230416,4353.351294662757
416,20230417,4353.351294662757
416,20230418,4353.351294662757
416,20230419,4353.351294662757
416,20230420,4353.351294662757
416,20230421,4353.351294662757
417,20230415,886.6223259149072
417,20230416,886.6223259149072
417,20230417,886.6223259149072
417,20230418,886.6223259149072
417,20230419,886.6223259149072
417,20230420,886.6223259149072
417,20230421,886.6223259149072
418,20230415,656.2250408002751
418,20230416,656.2250408002751
418,20230417,656.2250408002751
418,20230418,656.2250408002751
418,20230419,656.2250408002751
418,20230420,656.2250408002751
418,20230421,656.2250408002751
419,20230415,266.5052106782183
419,20230416,266.5052106782183
419,20230417,266.5052106782183
419,20230418,266.5052106782183
419,20230419,266.5052106782183
419,20230420,266.5052106782183
419,20230421,266.5052106782183
420,20230415,267.55154479954575
420,20230416,267.55154479954575
420,20230417,267.55154479954575
420,20230418,267.55154479954575
420,20230419,267.55154479954575
420,20230420,267.55154479954575
420,20230421,267.55154479954575
421,20230415,252.94103975577772
