user_id,total_transactions_cnt,total_transactions_amt,transfer_cnt,transfer_amt,transfer_mean,max_consume_amt,consume_order_ratio,business_travel_cnt,business_travel_amt,business_travel_avg_amt,public_pay_amt,mon_consume_frq,consumption_channel,online_cnt,online_amt,online_avg_amt,mon_online_frq,dining_cnt,dining_amt,dining_avg_amt,mon_business_travel_frq,car_cnt,car_amt,phone_fee_cnt,phone_fee_amt,credit_card_repay_amt,cash_advance_cnt,is_installment,credit_card_repay_cnt,cash_advance_amt,payroll,withdraw_cnt,withdraw_amt,total_deposit,total_withdraw,internet_media_cnt,internet_media_amt,return_cnt,online_buy_first_date,online_buy_last_date,high_consumption,43,recency,frequency,monetary
15697568,195,160378.34,8,2028.97,253.62125,10000,0.723076923,3,313.5,104.5,0,10.84615385,OthersPay,6,478.39,79.73166667,6,0,0,0,1.5,0,0,4,349.39,5,17600,1,0,0,0,1,200,10000,39228,0,0,0,2017/9/30 19:57,2017/10/3 7:09,0,0,74,141,78384.05
15699127,40,47962.91,5,18648,3729.6,9000,0.825,1,299,299,0,3.666666667,OthersPay,0,0,0,0,0,0,0,1,0,0,4,600,6,22828,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,30,33,23134.91
15707354,407,263980.54,18,44435.01,2468.611667,3069.6,0.71007371,0,0,0,0,22.23076923,AliPay,10,227.96,22.796,2,0,0,0,0,0,0,1,9.9,49,67608.31,1,53,72603,1,0,0,0,0,0,0,0,2017/3/15 16:00,2017/11/7 16:00,0,0,38,289,135765.07
15709168,309,176555.94,9,8201.65,911.2944444,5000,0.69579288,1,88,88,0,11.94444444,AliPay,16,1477.38,92.33625,1.777777778,0,0,0,0,0,0,1,88,44,62049.24,1,0,0,1,0,0,0,0,0,0,0,2017/2/27 16:00,2017/11/10 16:00,0,0,30,215,77655.85
15712146,123,23196.45,21,8402,400.0952381,2300,0.577235772,0,0,0,0,5.071428571,UnionPay,4,138.5,34.625,2,0,0,0,0,0,0,0,0,30,8913.82,1,0,0,0,0,0,0,2700,0,0,0,2017/2/20 16:00,2017/7/15 16:00,0,0,46,71,7652.4
15712928,316,659589.66,2,455.08,227.54,50000,0.294303797,0,0,0,0,9.3,AliPay,3,88.29,29.43,1,0,0,0,0,0,0,0,0,29,97909.85,0,0,0,0,0,0,24200,2700,0,0,1,2017/5/20 16:00,2017/9/7 16:00,1,0,29,93,311040.57
15717038,152,131325.65,1,2,2,6000,0.703947368,0,0,0,0,9.727272727,AliPay,6,697.74,116.29,6,0,0,0,0,0,0,0,0,2,4900,0,0,0,0,0,0,0,2300,0,0,1,2017/11/19 1:45,2017/11/23 4:32,0,0,36,107,64055.98
15720935,287,90397.02,0,0,0,22987,0.905923345,1,193,193,0,18.57142857,AliPay,78,27252.83,349.3952564,7.090909091,0,0,0,0,0,0,4,439,16,24556.18,1,1,100,0,0,0,0,0,0,0,0,2017/2/13 16:00,2017/11/30 16:00,0,0,31,260,42678.51
15720969,613,202573.3,29,18147.52,625.7765517,5000,0.64274062,0,0,0,0,32.83333333,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,44,26045.79,0,0,0,0,0,0,0,7500,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,0,27,394,96663.4
15723942,1572,6768377.47,258,325026.63,1259.79314,405536,0.336513995,5,1902.5,380.5,0,40.69230769,AliPay,373,922894.77,2474.248713,31.08333333,1,6,6,2.5,0,0,14,4417.09,7,11750.2,0,0,0,1,51,63674.1,1100,133500,4,2252.49,10,2016/10/5 3:08,2017/9/26 6:31,1,0,95.50521991,529,2990712.07
15727406,759,633267.39,80,137834.19,1722.927375,6750,0.53886693,41,15983.92,389.8517073,0,37.18181818,AliPay,117,34546.01,295.2650427,11.7,0,0,0,3.727272727,0,0,11,1793.68,12,48792,1,3,1300,0,5,27310,0,0,1,219,9,2017/1/3 4:20,2017/10/19 12:27,0,0,73.14784722,409,141232.37
15729919,18,23964.5,0,0,0,13570,1,0,0,0,0,4.5,AliPay,1,3.8,3.8,1,0,0,0,0,0,0,2,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/8/11 16:00,2017/8/11 16:00,0,1,120,18,23964.5
15734152,386,1011023.98,86,252380.02,2934.651395,20000,0.367875648,6,2223,370.5,355.4,10.14285714,AliPay,16,13416.47,838.529375,1.777777778,1,79.9,79.9,1.5,0,0,0,0,23,49811.39,0,0,0,0,20,112857.6,0,200,0,0,1,2017/1/5 14:03,2017/11/19 8:48,0,0,29,142,100102.97
15737369,92,44905.22,3,8202,2734,882,0.663043478,3,1018.6,339.5333333,0,6.1,AliPay,7,186.99,26.71285714,1.4,1,29.8,29.8,1,0,0,3,145.63,8,5882,1,0,0,0,3,8202,0,0,0,0,0,2017/3/7 16:00,2017/9/2 11:34,0,0,120.1846181,61,5999.96
15740737,367,3188927.2,15,165874.71,11058.314,240000,0.558583106,0,0,0,0,12.05882353,AliPay,14,3074.05,219.575,2,0,0,0,0,0,0,2,31469.6,16,23973.61,0,0,0,1,0,0,0,0,0,0,4,2016/11/21 16:00,2017/11/5 16:00,1,0,35,205,1339992.56
15741950,226,75198.29,0,0,0,3705,0.902654867,2,2330,1165,0,14.57142857,AliPay,39,6601.54,169.2702564,4.875,0,0,0,2,0,0,0,0,13,38981.95,0,0,0,0,0,0,0,0,0,0,0,2016/12/9 16:00,2017/11/9 16:00,0,0,28,204,35930.31
15743192,631,646364.22,82,119522.98,1457.597317,19199.04,0.418383518,29,3660.5,126.2241379,0,24,OthersPay,36,4917.44,136.5955556,5.142857143,2,230,115,2.9,0,0,6,878.7,22,20881.29,0,0,0,1,17,32665.18,0,13100,3,254,6,2017/2/7 3:35,2017/11/3 15:31,0,0,42,264,134126.36
15745899,155,303919.86,22,53515.55,2432.525,26300,0.587096774,4,4400,1100,0,15.16666667,AliPay,0,0,0,0,0,0,0,1,1,358,0,0,0,0,1,0,0,0,0,0,8200,3604,0,0,0,2012/12/31 16:00,2014/12/31 15:59,1,0,26,91,132319.51
15751128,12,280216.98,0,0,0,60000,0.416666667,0,0,0,0,1.666666667,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,2012/12/31 16:00,2014/12/31 15:59,1,1,124.7429861,5,137819.89
15756296,77,46935.94,0,0,0,5000,0.818181818,0,0,0,0,10.5,AliPay,5,650.96,130.192,2.5,0,0,0,0,0,0,1,600,13,17642.01,1,0,0,0,0,0,0,0,0,0,0,2017/4/14 16:00,2017/5/29 16:00,0,1,81,63,26793.93
15756441,1058,3844207.28,97,600250.75,6188.152062,100000,0.339319471,16,2789.42,174.33875,0,22.4375,OthersPay,27,3587.77,132.8803704,3.375,5,1063.49,212.698,2,7,1348,12,1504.7,71,92319.3,1,0,0,1,46,319229.79,0,17000,0,0,2,2017/2/19 15:37,2017/9/11 16:24,1,0,36,359,995835.25
15758432,127,357733.93,0,0,0,15000,0.598425197,1,98,98,0,5.428571429,OthersPay,0,0,0,0,0,0,0,1,0,0,0,0,16,65206.83,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,0,51,76,123368.44
15760949,178,83979.97,36,15587.72,432.9922222,6300,0.483146067,2,859.5,429.75,24.61,21.5,AliPay,45,9084.27,201.8726667,22.5,0,0,0,2,0,0,18,631.37,6,8245.82,0,0,0,0,1,1500,0,0,0,0,2,2017/10/8 16:00,2017/11/16 11:03,0,0,27,86,29708.61
15762213,367,582366.56,10,179008.58,17900.858,47585,0.891008174,10,104742,10474.2,0,23.35714286,AliPay,63,24857.99,394.5712698,5.727272727,0,0,0,2.5,1,140,0,0,20,245046.58,1,0,0,0,0,0,0,0,0,0,2,2017/1/20 16:00,2017/11/29 16:00,1,0,29,327,281294.04
15762530,167,92530,0,0,0,12752.66,0.874251497,4,794,198.5,0,18.25,AliPay,30,1738.96,57.96533333,6,0,0,0,2,0,0,12,738.3,7,2774,0,0,0,0,0,0,0,0,0,0,0,2017/6/26 16:00,2017/10/22 16:00,0,0,36,146,52907.75
15784880,913,184579.43,45,19495.55,433.2344444,940,0.43373494,19,2144.6,112.8736842,34.61,36,CreditCardPay,259,22168.13,85.59123552,25.9,36,2022.2,56.17222222,3.8,0,0,28,3296.94,24,30933,0,0,0,0,11,14115.29,0,0,1,35,28,2017/1/1 11:59,2017/10/30 13:02,0,0,58,396,29147.5
15785466,36,8094.55,0,0,0,2000,0.777777778,0,0,0,0,7,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,1,1100,0,0,0,1,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,27,28,4150.09
15790170,126,134589.82,0,0,0,5000,0.761904762,0,0,0,0,6.857142857,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,0,45,96,67889.19
15791042,6,8855.74,0,0,0,4800,0.833333333,0,0,0,0,2.5,OthersPay,0,0,0,0,0,0,0,0,0,0,0,0,1,3000,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,47,5,5855.74
15794568,19,12356.17,0,0,0,2599,0.789473684,0,0,0,0,3.75,AliPay,3,4135.16,1378.386667,3,0,0,0,0,0,0,0,0,2,1172.66,0,0,0,1,0,0,0,0,0,0,0,2017/10/6 16:00,2017/10/7 16:00,0,1,45,15,7184.51
15794873,66,69469.87,0,0,0,3600,0.696969697,0,0,0,0,4.181818182,AliPay,1,625.75,625.75,1,0,0,0,0,0,0,0,0,14,27800,1,5,5900,0,0,0,0,0,0,0,0,2017/11/9 16:00,2017/11/9 16:00,0,1,37,46,31689.65
15803205,22,19969.7,0,0,0,7397,0.909090909,1,1320,1320,0,2.857142857,OthersPay,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,66,20,19969.7
15805402,123,202741.21,0,0,0,12905,0.845528455,3,1261,420.3333333,0,17.33333333,AliPay,16,1713.43,107.089375,2.666666667,0,0,0,3,1,200,0,0,16,101100,1,0,0,0,0,0,0,0,0,0,0,2017/5/30 16:00,2017/11/22 16:00,0,0,36,104,101236.26
15806452,42,94891.05,1,600,600,19739,0.523809524,0,0,0,0,2.444444444,OthersPay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0,5100,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,38,22,56950.01
15809429,5,170.26,0,0,0,82.6,0.6,0,0,0,0,1,OthersPay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,54,3,150.1
15810839,338,521024.81,87,138946.92,1597.091034,49900,0.286982249,14,1993.5,142.3928571,445.62,8.818181818,AliPay,33,7508.8,227.5393939,3.666666667,2,150,75,1.625,0,0,5,1197.65,5,15323.28,0,0,0,1,9,21474,1500,15300,0,0,1,2017/1/7 9:24,2017/11/1 5:00,1,0,33,97,80719.42
15813850,655,378292.06,7,668.28,95.46857143,14000,0.700763359,2,839,419.5,702.56,35.30769231,AliPay,82,7132.85,86.98597561,8.2,0,0,0,1,0,0,13,1343.04,25,36777.27,0,0,0,0,0,0,27300,31000,0,0,6,2016/9/11 16:00,2017/6/25 13:56,0,0,122.9975347,459,171932.72
15821042,82,16657.79,0,0,0,7546,0.609756098,0,0,0,0,5,OthersPay,23,946.48,41.15130435,3.833333333,2,128,64,0,0,0,2,40,1,300,0,0,0,0,0,0,0,0,0,0,1,2017/4/2 4:47,2017/10/14 13:47,0,1,32.50876157,50,15227.57
15821052,29,6363.98,1,100,100,449,0.413793103,0,0,0,0,4,CreditCardPay,10,1617.05,161.705,3.333333333,0,0,0,0,0,0,0,0,1,900,1,0,0,0,2,117,0,0,0,0,0,2017/8/11 9:46,2017/11/23 11:54,0,1,38.17053241,12,1678.49
15824433,286,499461.43,0,0,0,140000,0.800699301,2,696,348,0,16.35714286,AliPay,0,0,0,0,0,0,0,1,9,2700.11,8,1926.72,41,85376.54,1,0,0,0,0,0,0,1000,0,0,5,2012/12/31 16:00,2014/12/31 15:59,1,0,30.97575231,229,249727.97
15824580,84,106173.6,0,0,0,7108,0.654761905,0,0,0,0,9.166666667,AliPay,14,2336.79,166.9135714,3.5,0,0,0,0,0,0,0,0,18,58714.71,0,0,0,1,0,0,0,0,0,0,0,2017/7/4 16:00,2017/10/6 16:00,0,1,45,55,31842.02
15839340,33,7922.43,0,0,0,1144,0.878787879,1,645,645,0,14.5,AliPay,0,0,0,0,0,0,0,1,0,0,0,0,1,1044.02,1,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,57,29,4966.63
15840046,3083,5561958.16,308,1314203.97,4266.896006,28050,0.432695427,16,2174,135.875,0,88.93333333,AliPay,525,96886.62,184.5459429,43.75,1,88,88,3.2,0,0,74,6291.46,122,673953.56,0,0,0,1,41,86083.94,0,16500,10,63.48,89,2016/11/14 16:00,2017/11/23 9:11,1,0,31,1334,918494.09
15841785,394,506778.56,33,186186.7,5642.021212,20000,0.784263959,4,758,189.5,0,19.3125,AliPay,25,18056.14,722.2456,4.166666667,0,0,0,1.333333333,3,875,14,1128.35,37,65881.84,1,12,3600,0,0,0,0,27500,0,0,1,2017/5/15 16:00,2017/11/4 16:00,0,0,30,309,217263.94
15850628,325,453446.87,94,166935.4,1775.908511,50000,0.52,0,0,0,0,12.07142857,AliPay,0,0,0,0,3,179,59.66666667,0,0,0,2,200,0,0,0,0,0,0,7,38477.44,0,0,0,0,13,2012/12/31 16:00,2014/12/31 15:59,1,0,28,169,124421.14
15855038,133,115101.89,0,0,0,10000,0.751879699,0,0,0,0,6.666666667,AliPay,28,1584.78,56.59928571,2.8,0,0,0,0,0,0,7,396.2,14,14566.09,0,0,0,1,0,0,3300,5000,0,0,0,2017/2/15 16:00,2017/11/3 16:00,0,0,30.58969907,100,55218.51
15864781,370,153186.98,1,100.19,100.19,10457.22,0.82972973,1,33.9,33.9,0,19.1875,AliPay,65,7134.77,109.7656923,5,0,0,0,0,0,0,1,33.9,20,37963.43,0,0,0,1,0,0,0,0,0,0,0,2016/11/10 16:00,2017/11/1 16:00,0,0,60,307,73383.16
15874508,11,19643.48,0,0,0,10026,0.545454545,0,0,0,0,6,AliPay,2,1374,687,2,0,0,0,0,0,0,0,0,2,7060,0,0,0,0,0,0,0,0,0,0,0,2017/11/9 16:00,2017/11/9 16:00,0,1,39,6,11816.48
15875193,832,590003.3,169,353660.32,2092.664615,4499,0.390625,14,2223.5,158.8214286,0,29.54545455,AliPay,6,458.1,76.35,2,20,1360.42,68.021,2.333333333,0,0,16,1620.48,3,6000,0,0,0,0,9,28721.43,0,0,0,0,7,2017/8/20 13:12,2017/11/13 16:00,0,0,35,325,32399.25
15880384,30,6613.66,0,0,0,625,0.866666667,0,0,0,0,8.666666667,AliPay,4,338.01,84.5025,2,0,0,0,0,0,0,0,0,3,1440.85,1,0,0,0,0,0,0,0,0,0,0,2017/10/26 16:00,2017/11/9 16:00,0,1,52,26,3394.22
15884670,642,226492.43,13,4573.22,351.7861538,3000,0.668224299,0,0,0,0,28.6,OthersPay,25,1808.07,72.3228,2.5,0,0,0,0,0,0,4,169.9,3,229,0,0,0,0,5,2810.14,0,9700,4,169.9,9,2016/11/12 6:44,2017/8/27 11:02,0,0,28.34200231,429,106315.69
15884777,415,339931.66,54,111320.91,2061.498333,4445,0.41686747,19,2226.46,117.1821053,1085,14.41666667,AliPay,109,19475.97,178.6786239,9.083333333,10,961.4,96.14,2.714285714,0,0,24,1996.61,10,1427.98,0,0,0,0,7,49323,20000,0,7,0.52,6,2017/1/4 15:13,2017/12/2 16:00,0,0,27,173,25935.23
15890667,392,179694.56,16,50277,3142.3125,8990,0.520408163,9,2076,230.6666667,0,14.57142857,AliPay,117,3532.49,30.19222222,11.7,2,454,227,1.8,0,0,9,586.44,16,7257.94,0,0,0,1,2,10020,0,1000,0,0,4,2017/2/18 2:48,2017/11/17 1:09,0,0,28,204,32167.14
15892586,7,3081.85,0,0,0,2268,1,0,0,0,0,3.5,AliPay,4,267.85,66.9625,2,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,2017/10/20 16:00,2017/11/25 16:00,0,1,33,7,3081.85
15894888,179,187203.37,3,3470,1156.666667,5600,0.810055866,0,0,0,0,9.666666667,AliPay,0,0,0,0,0,0,0,0,0,0,5,3080,15,31370,1,0,0,0,0,0,24500,33200,0,0,1,2012/12/31 16:00,2014/12/31 15:59,0,0,34,145,114502.86
15895257,160,582643.55,0,0,0,20250,0.71875,0,0,0,0,16.42857143,OthersPay,0,0,0,0,0,0,0,0,3,1339,0,0,4,20600,0,0,0,0,0,0,30300,157300,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,0,30.23505787,115,290638.9
15904704,498,105519.34,0,0,0,2000,0.672690763,0,0,0,0,27.91666667,AliPay,122,5399.02,44.2542623,10.16666667,0,0,0,0,0,0,13,626.6,33,30968.06,1,29,34400,1,0,0,0,0,0,0,0,2017/1/28 16:00,2017/12/2 16:00,0,0,27,335,53230.2
15917250,2479,12744343.97,4,30266,7566.5,209250,0.795885438,0,0,0,0,109.6111111,AliPay,14,932.77,66.62642857,1.75,0,0,0,0,0,0,3,709.9,95,371010.4,1,0,0,1,0,0,50200,3200,0,0,0,2017/3/5 16:00,2017/11/19 16:00,1,0,25.27947917,1973,6123273.62
15919411,414,295527.23,34,16808.72,494.3741176,5000,0.429951691,0,0,0,0,11.125,AliPay,25,2295.22,91.8088,3.571428571,0,0,0,0,0,0,6,488.34,9,4503.5,0,0,0,0,18,12550,1700,27200,1,1,1,2016/11/23 7:57,2017/7/17 23:17,0,0,45.51400463,178,113203.99
15924215,1096,1247986.51,228,650227.35,2851.874342,5000,0.379562044,5,3468.67,693.734,0,26,CreditCardPay,276,35546.65,128.7922101,23,8,555.7,69.4625,1.25,0,0,28,2770.6,55,80507.73,1,0,0,1,10,68181.2,60100,23900,0,0,22,2016/10/1 13:18,2017/9/2 4:47,0,0,41,416,76633.16
15924305,510,199749.06,79,27082.85,342.8208861,2000,0.505882353,1,1568,1568,2825.18,17.2,UnionPay,11,2612.72,237.52,1.833333333,0,0,0,1,0,0,33,2099.72,0,0,0,0,0,0,13,3759,3598.75,7300,0,0,0,2017/5/7 6:46,2017/10/12 0:10,0,0,42,258,64657.88
15928280,83,37010.57,0,0,0,3600,0.807228916,0,0,0,0,5.153846154,AliPay,7,959.67,137.0957143,1.4,0,0,0,0,0,0,0,0,13,15918.28,1,15,10900,0,0,0,0,0,0,0,0,2017/1/13 16:00,2017/8/13 16:00,0,1,52,67,17446.84
15932437,1572,3819602.07,260,994994.25,3826.900962,50000,0.444656489,0,0,0,0,46.6,AliPay,0,0,0,0,4,504.4,126.1,0,0,0,19,926.88,21,57629.15,0,0,0,0,57,435255.72,135100,150100,1,55,19,2012/12/31 16:00,2014/12/31 15:59,1,0,27,699,742620.83
15933128,52,64969.94,0,0,0,17000,0.807692308,1,562,562,0,10.5,AliPay,6,3365.68,560.9466667,2,0,0,0,1,0,0,0,0,9,32500,0,0,0,0,0,0,0,0,0,0,0,2017/6/13 16:00,2017/8/14 16:00,0,1,114,42,30906.94
15934306,6,20078.33,1,10000,10000,8050,0.833333333,0,0,0,0,5,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,1,10000,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,97,5,10078.33
15937335,525,429785.75,22,34505.06,1568.411818,8200,0.620952381,12,5833.05,486.0875,0,25.07692308,AliPay,78,11152.1,142.975641,7.090909091,6,506,84.33333333,1.666666667,0,0,12,2709.22,22,57867,0,0,0,1,5,4200,0,5500,0,0,3,2017/1/16 2:15,2017/11/20 9:11,0,0,34.01456019,326,150547.36
15942401,300,43881.8,7,5208.35,744.05,408,0.506666667,0,0,0,0,19,OthersPay,0,0,0,0,5,649.7,129.94,0,0,0,0,0,0,0,0,0,0,0,7,8227,0,0,0,0,6,2012/12/31 16:00,2014/12/31 15:59,0,0,63.78045139,152,8375.31
15943728,31,6017.68,0,0,0,700,0.580645161,0,0,0,0,4.5,CreditCardPay,0,0,0,0,0,0,0,0,0,0,0,0,7,2686.04,1,0,0,0,0,0,0,1000,0,0,2,2012/12/31 16:00,2014/12/31 15:59,0,1,93,18,2755.59
15945002,1816,4805293.43,396,883006.86,2229.815303,180000,0.450440529,26,2968,114.1538462,1002,51.125,AliPay,278,27690.09,99.60464029,18.53333333,12,424.11,35.3425,2.6,0,0,16,1290.52,54,79505.98,0,0,0,0,46,422274.19,3000,35000,1,0.01,26,2016/10/31 4:12,2017/12/2 16:00,1,0,28,818,1241567.81
15946392,1302,1178841.93,341,529485.13,1552.742317,16000,0.384792627,7,5137.4,733.9142857,0,38.53846154,AliPay,4,392.63,98.1575,1.333333333,20,4777.5,238.875,1.4,0,0,7,607.72,10,16392.84,0,0,0,1,32,87016.93,0,0,0,0,11,2017/7/29 16:00,2017/11/19 16:00,0,0,29,501,175577.48
15946601,128,100666.52,8,23713,2964.125,10000,0.546875,0,0,0,0,17.5,OthersPay,19,522.81,27.51631579,9.5,2,102.8,51.4,0,0,0,3,247.6,2,834.17,0,0,0,1,0,0,0,500,0,0,2,2017/8/11 11:00,2017/9/8 12:03,0,0,43,70,14934.38
15951458,17,28380.25,0,0,0,497.9,0.764705882,1,469.5,469.5,0,1.3,OthersPay,0,0,0,0,1,300,300,1,0,0,0,0,4,26737.47,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,53,13,1642.78
15953565,426,1279134.7,27,218462.32,8091.197037,42000,0.438967136,3,187.5,62.5,0,12.46666667,AliPay,53,8540.96,161.1501887,4.818181818,0,0,0,1,0,0,11,486.12,14,35457.51,0,0,0,0,12,75289,0,0,0,0,1,2017/1/11 12:19,2017/11/28 3:17,1,0,27.42103009,187,346844.08
15954501,1051,234438.46,47,37096.16,789.28,5000,0.356803045,7,842,120.2857143,0,23.4375,AliPay,179,12210.11,68.21290503,14.91666667,42,2836.19,67.52833333,2.333333333,0,0,19,1244.89,74,14702.21,0,0,0,0,52,23889,0,0,3,12,29,2016/9/7 1:51,2017/8/19 14:58,0,0,36.20356481,375,40653.63
15955528,685,1752989.09,127,588924.55,4637.201181,50300,0.359124088,2,1189,594.5,0,18.92307692,AliPay,54,8731.26,161.69,4.5,1,39.9,39.9,1,0,0,7,3772.72,65,51400.69,1,0,0,1,29,61820.15,14500,21200,4,138.4,5,2016/11/4 16:00,2017/11/16 9:19,1,0,32.39231481,246,513890.47
15955686,1440,1339982.64,180,254727.17,1415.150944,88954.11,0.491666667,18,7379.5,409.9722222,490.57,50.57142857,AliPay,366,67145.88,183.4586885,28.15384615,6,409,68.16666667,2.25,0,0,30,2946.71,37,200319.48,1,1,100,1,36,65533,0,0,0,0,16,2016/10/24 16:00,2017/11/10 12:31,1,0,38.57020833,708,448928.71
15960681,598,552865.11,27,75804.01,2807.555926,2747,0.45819398,5,904,180.8,0,21.07692308,AliPay,84,9925.19,118.1570238,7,0,0,0,1.666666667,0,0,12,612.93,13,19904.08,0,0,0,0,53,162391.72,0,0,0,0,11,2016/8/17 8:12,2017/7/11 7:50,0,0,162,274,38909.86
15964092,11,82450,1,20000,20000,0,0,0,0,0,0,0,CreditCardPay,0,0,0,0,0,0,0,0,0,0,0,0,1,20000,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,0,0,0
15968281,349,2288242.27,4,42517,10629.25,42776,0.753581662,2,1020,510,0,21.91666667,UnionPay,3,368.1,122.7,1.5,0,0,0,1,0,0,0,0,34,418015.74,1,0,0,0,0,0,0,0,0,0,0,2017/9/13 16:00,2017/10/23 16:00,1,0,29,263,1138945.12
15971117,52,26382.44,0,0,0,4000,0.826923077,0,0,0,0,10.75,AliPay,9,166.44,18.49333333,3,0,0,0,0,0,0,0,0,5,4560,1,0,0,0,0,0,0,300,0,0,0,2017/9/25 16:00,2017/11/15 16:00,0,1,33,43,20825.75
15973452,1453,594479.74,93,169779.42,1825.585161,660,0.112869924,0,0,0,0,13.66666667,AliPay,10,412.58,41.258,2.5,2,185.03,92.515,0,0,0,4,344.56,18,6912.2,0,0,0,0,108,146177.95,0,0,0,0,0,2017/5/10 16:00,2017/10/1 11:12,0,0,60.015,164,12408.99
15978544,576,147248.15,92,30217.91,328.4555435,1100,0.373263889,0,0,0,0,15.35714286,CreditCardPay,150,7960.95,53.073,11.53846154,0,0,0,0,0,0,35,2186.95,20,14106.9,0,0,0,0,31,13930,0,0,1,500,6,2016/8/31 0:01,2017/8/15 7:58,0,0,45,215,15240.17
15991974,32,295000.76,0,0,0,60000,0.5625,0,0,0,0,6,CreditCardPay,0,0,0,0,0,0,0,0,0,0,0,0,3,32554,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,1,1,33.45521991,18,123620
15994191,67,7510.07,3,303,101,510,0.432835821,1,31,31,0,9.666666667,AliPay,18,1218.32,67.68444444,6,0,0,0,1,0,0,5,49.94,1,1435.63,0,0,0,0,6,338,0,0,0,0,3,2017/8/20 1:26,2017/10/15 16:00,0,1,77,29,2924.38
16015096,486,360091.43,4,1837.38,459.345,49900,0.604938272,0,0,0,0,16.33333333,OthersPay,1,139,139,1,0,0,0,0,0,0,0,0,86,109001.5,0,0,0,0,0,0,13100,4600,0,0,0,2016/12/13 16:00,2016/12/13 16:00,1,0,31,294,170448.39
16022439,2,4484.88,0,0,0,4237.29,0.5,0,0,0,0,1,OthersPay,0,0,0,0,0,0,0,0,0,0,0,0,1,247.59,0,0,0,0,0,0,0,0,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,1,26,1,4237.29
16022729,596,511838.31,120,186040.08,1550.334,11360,0.474832215,3,307.5,102.5,0,23.58333333,AliPay,0,0,0,0,0,0,0,1.5,1,100,4,297.1,4,7360,0,0,0,1,41,29454,49300,37600,0,0,8,2012/12/31 16:00,2014/12/31 15:59,0,0,29,283,137714.74
16028749,259,111281.57,3,4000,1333.333333,3000,0.861003861,0,0,0,0,20.27272727,AliPay,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,1,0,0,15000,26900,0,0,0,2012/12/31 16:00,2014/12/31 15:59,0,0,32,223,55155.19
16030280,347,5905029.13,0,0,0,220000,0.723342939,5,1830,366,0,14.76470588,AliPay,0,0,0,0,0,0,0,1.666666667,0,0,0,0,2,3641.06,0,0,0,0,0,0,0,7500,0,0,0,2012/12/31 16:00,2014/12/31 15:59,1,0,25.26037037,251,2790766.47
16039215,524,810748.41,84,68932.6,820.6261905,21390,0.41221374,2,761,380.5,0,12.70588235,CreditCardPay,31,2135.61,68.89064516,3.1,2,216,108,2,0,0,24,1202.11,13,28447.21,0,0,0,0,44,70550,0,36100,0,0,4,2016/10/1 11:04,2017/12/1 16:00,0,0,29,216,196921.44
16049296,1682,5619465.96,137,933351.91,6812.787664,30000,0.397146254,17,7873.9,463.1705882,583.86,47.71428571,AliPay,343,59619.57,173.8179883,28.58333333,15,1658.6,110.5733333,2.285714286,2,500,36,3193.92,50,307463.26,1,0,0,1,46,1031846,0,0,1,51.4,15,2017/1/1 12:27,2017/12/4 16:13,1,0,26.62450231,668,249235.54
16050868,735,2828481.93,14,25672.31,1833.736429,49990,0.700680272,0,0,0,0,32.1875,AliPay,19,5822.66,306.4557895,4.75,0,0,0,0,1,250,3,499.78,44,246602.01,1,0,0,0,0,0,53200,103600,1,500,2,2017/8/20 16:00,2017/12/4 16:00,1,0,27,515,1444683.36
